latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.41567,76.19568,337.56,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,298.69,5.22,D,0
30.41752,75.92773,333.81,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.16,4.35,D,0
30.4181,75.9528,343.34,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.42,4.05,D,0
30.41818,75.93179,342.47,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.49,6.75,D,0
30.41875,76.23662,332.54,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,296.69,3.83,D,0
30.41954,75.20811,342.97,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.99,6.45,D,0
30.41962,76.19901,335.47,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,297,2.29,D,0
30.42036,75.04646,331.91,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.67,1.2,D,0
30.4209,76.07781,330.35,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.65,1.91,D,0
30.42143,75.95208,337.99,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.96,4.05,D,0
30.4225,75.05914,334.21,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.61,3.34,D,0
30.42259,75.58874,332.69,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.15,2.59,D,0
30.42265,75.98118,332.02,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.8,5.04,D,0
30.42294,76.1983,347.51,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.4,10.42,D,0
30.42529,75.60519,331.96,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.02,2.64,D,0
30.42535,74.99263,332.47,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.03,5.28,D,0
30.4273,75.80813,330.49,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,292.31,3.33,D,0
30.42866,75.77406,337.5,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,296.6,6.93,D,0
30.42959,74.78789,338.46,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,304.45,9.59,D,0
30.43063,75.80741,340.65,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,291.4,3.33,D,0
30.43068,75.96688,335.02,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.12,2.4,D,0
30.43236,75.41546,335.84,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.45,28.96,D,0
30.43237,75.96685,330.24,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.19,2.38,D,0
30.43484,76.07902,338.04,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.52,10.37,D,0
30.43504,75.96209,334.61,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.01,2.38,D,0
30.43572,75.41472,340.47,0.4,0.37,2023-11-06,756,N,VIIRS,l,2,312.33,28.96,D,0
30.43757,74.83508,330.44,0.41,0.37,2023-11-06,756,N,VIIRS,l,2,301.05,2.52,D,0
30.43798,75.57686,332.92,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.48,5.55,D,0
30.43821,74.69196,345.58,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,302.1,9.5,D,0
30.4384,75.40983,335.69,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.8,3.19,D,0
30.43991,75.50384,332.85,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.69,5.04,D,0
30.43997,75.80117,334.1,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,295.07,4.95,D,0
30.44017,74.69241,340.06,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,303.35,12.77,D,0
30.4412,75.46929,335.06,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.23,4.6,D,0
30.44229,74.37421,346.74,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,303.1,11.47,D,0
30.44253,75.45615,333.71,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.03,2.34,D,0
30.44405,74.72649,333.45,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,300.89,3.74,D,0
30.44416,75.14607,334.11,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.02,2.04,D,0
30.4442,76.01879,346.21,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.52,10.8,D,0
30.44464,74.93981,334.39,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.48,2.03,D,0
30.44538,75.68578,336.59,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,293.74,5.89,D,0
30.44609,76.05185,333.23,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.99,3.17,D,0
30.44612,74.7269,337.04,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,299.86,4.17,D,0
30.4466,75.01424,331.9,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.18,1.87,D,0
30.44929,74.92551,344.26,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.57,12.38,D,0
30.45106,75.16632,344.44,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,302.2,8.29,D,0
30.4512,75.4242,333.53,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.12,6.81,D,0
30.45173,75.42125,343.72,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304.07,11.05,D,0
30.45314,75.90364,332.43,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,293.35,1.32,D,0
30.45316,76.12939,339.98,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.23,10.56,D,0
30.45323,74.90693,330.16,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.59,2.18,D,0
30.4536,75.13962,341.47,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.3,4.53,D,0
30.45663,74.90616,347.2,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.43,6.31,D,0
30.45666,75.47875,330.21,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.32,2.56,D,0
30.4574,75.71709,335.89,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.52,7.05,D,0
30.45844,75.91511,331.4,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,295.62,2.8,D,0
30.45882,74.36579,344.78,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,301.38,6.33,D,0
30.4591,75.91917,331.26,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,296.89,2.8,D,0
30.45936,75.49529,330.01,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.07,4.05,D,0
30.4594,75.53804,341.09,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.98,4.43,D,0
30.45942,75.55939,347.45,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304.41,11.73,D,0
30.45943,75.66575,333.67,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,294.33,2.43,D,0
30.45964,75.96521,335.12,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,298.75,5.64,D,0
30.4612,75.43634,332.14,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.39,2.38,D,0
30.46227,75.23335,332.01,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.33,2.32,D,0
30.46228,74.36499,330.07,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,298.25,6.33,D,0
30.46297,75.9645,338.79,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,298.77,5.64,D,0
30.46325,75.83832,334.73,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,295.23,3.5,D,0
30.46358,74.80775,332.43,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.65,3.47,D,0
30.46458,74.83421,333.44,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.06,12.37,D,0
30.46546,75.50393,344.7,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.02,14.23,D,0
30.46557,76.44652,335.85,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.24,3.25,D,0
30.46609,75.70673,331.75,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.9,3.93,D,0
30.4669,74.01579,331.68,0.44,0.38,2023-11-06,756,N,VIIRS,n,2,297.92,3.71,D,0
30.46696,75.00967,332.71,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.7,20.54,D,0
30.46772,75.92992,342.01,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,294.53,3.93,D,0
30.46983,76.32135,333.93,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,289.92,2.76,D,0
30.4703,76.43311,332.77,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.07,3.15,D,0
30.47129,74.95145,345.33,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.38,5.32,D,0
30.47343,75.70937,337.41,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.37,2.74,D,0
30.47348,75.64571,339.92,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,295.58,4.28,D,0
30.47414,74.96845,333.28,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.93,11.62,D,0
30.47546,75.67924,333.65,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.58,2.99,D,0
30.47593,75.42022,330.26,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.72,1.97,D,0
30.47612,76.44844,338.19,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.42,4.43,D,0
30.47678,75.70864,333.46,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.64,2.74,D,0
30.47681,75.66621,334.79,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,294.15,3.55,D,0
30.47764,75.94878,332.16,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,298.56,3.57,D,0
30.47796,75.26454,346.41,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.85,6.42,D,0
30.47808,75.738,343.15,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.94,10.48,D,0
30.4781,74.7062,332.57,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,300.1,2.41,D,0
30.4788,75.67852,337.52,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.82,2.99,D,0
30.47997,76.19897,347.48,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.91,5.2,D,0
30.48084,75.62711,331.84,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.28,4.22,D,0
30.48133,75.26379,346.16,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.59,5.22,D,0
30.48146,75.69491,336.79,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.6,3.45,D,0
30.48151,75.63121,346.94,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.98,7.06,D,0
30.48217,75.63531,333.54,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,296.1,7.06,D,0
30.48274,75.74545,342.94,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.96,6.99,D,0
30.48406,75.75362,334.33,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,298.67,6.67,D,0
30.48433,75.53398,331.87,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.87,3.67,D,0
30.4862,75.48227,338.95,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.06,3.53,D,0
30.48646,74.24986,334.24,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,297.63,2.63,D,0
30.48684,75.98454,336.68,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,294.8,5.18,D,0
30.48685,75.64279,346.58,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.7,8.77,D,0
30.48738,75.42629,345.89,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.4,13.5,D,0
30.48855,75.64378,334.56,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.19,7.28,D,0
30.48905,75.18397,342.36,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.58,13.61,D,0
30.48923,75.64789,338.98,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.58,14.3,D,0
30.48969,74.30923,342.39,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,301.96,12.35,D,0
30.48984,75.6095,341.17,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.63,4.14,D,0
30.49014,75.70574,342.67,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.36,7.92,D,0
30.49017,75.98383,335.6,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,292.68,4.07,D,0
30.49074,75.42555,345.75,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.55,13.5,D,0
30.49084,75.66741,333.73,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.72,3.15,D,0
30.4919,75.64306,333.15,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.52,7.28,D,0
30.49235,76.10466,334.35,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.37,3.31,D,0
30.49257,75.64716,342.02,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,305.47,14.3,D,0
30.49315,74.30842,338.38,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,302.94,30.49,D,0
30.49694,74.85795,334.35,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.68,4.36,D,0
30.497,75.50558,339.81,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.28,13.08,D,0
30.4972,74.81792,343.02,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,302.49,6.24,D,0
30.49747,75.98646,346.24,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,294.83,11.56,D,0
30.49813,75.11221,332.86,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.79,3.57,D,0
30.49884,75.97359,335.68,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,293.51,3.7,D,0
30.49901,74.17724,335.58,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,298.26,4.22,D,0
30.49977,75.54342,338.62,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.55,3.42,D,0
30.5001,75.04243,330.55,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.32,2.32,D,0
30.50134,75.029,338.69,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,304.66,11.85,D,0
30.50153,74.90564,332.1,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.53,1.7,D,0
30.50246,76.31888,344.64,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,290.12,6.17,D,0
30.50249,74.17643,338.79,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,297.36,4.22,D,0
30.50314,75.87184,344.21,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.56,8.83,D,0
30.50331,75.69149,342.86,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.88,7.5,D,0
30.50443,76.07285,341.62,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.37,3.31,D,0
30.50534,75.36644,346.79,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.3,5.32,D,0
30.50646,74.78912,333.79,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,303.3,6.59,D,0
30.50789,75.59279,330.21,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.32,5.84,D,0
30.50815,75.40453,335.8,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.34,3.28,D,0
30.50857,75.5969,332.43,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.42,5.84,D,0
30.50859,75.61817,334.86,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,296.01,3.63,D,0
30.51036,74.7704,339.23,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,299.5,6.82,D,0
30.512,75.7235,344.25,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,299.34,5.46,D,0
30.51741,75.35516,334.88,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.6,3.77,D,0
30.51782,76.4813,335.58,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.87,2.9,D,0
30.51822,74.47224,344.8,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,299.92,7.55,D,0
30.52113,76.48061,343.38,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.41,4.59,D,0
30.52125,75.29388,345.6,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.03,9.12,D,0
30.52157,74.79461,344.08,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,302.6,11.17,D,0
30.52416,74.99754,331.59,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.51,3.07,D,0
30.52425,74.78954,333.92,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.45,26.87,D,0
30.52434,75.01945,335.8,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.46,3.09,D,0
30.52498,74.79383,336.97,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,309.57,26.87,D,0
30.52518,75.50795,336.1,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.4,3.72,D,0
30.52539,76.4425,332.3,0.39,0.36,2023-11-06,756,N,VIIRS,l,2,302.75,6.51,D,0
30.52586,75.51208,333.49,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.49,3.51,D,0
30.52607,75.32307,349.42,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.15,11.79,D,0
30.52613,75.07165,336.65,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.31,3.65,D,0
30.52626,74.92657,335.1,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.87,2.63,D,0
30.52934,75.6179,333.01,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.81,6.87,D,0
30.52943,75.32232,342.41,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.88,11.79,D,0
30.53001,75.62201,343.74,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.13,19.02,D,0
30.53027,74.84598,342.59,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.08,4.38,D,0
30.53077,75.05748,337.94,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.12,4.67,D,0
30.53403,75.64663,335.49,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.74,2.87,D,0
30.53609,75.29924,336.7,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.83,2.64,D,0
30.53625,74.69294,336.82,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,300.25,6.4,D,0
30.53738,75.6459,336.14,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.81,4.12,D,0
30.53791,75.50089,341.36,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,306.51,26.9,D,0
30.53866,75.98602,331.33,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,294.78,2.12,D,0
30.53903,76.05292,343.5,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,306.62,13.03,D,0
30.53929,76.24883,336.55,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.9,3.45,D,0
30.53931,75.99007,332.11,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,297.45,3.39,D,0
30.53936,75.7641,333.23,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,297.11,3.87,D,0
30.53962,74.18173,337,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,295.8,2.96,D,0
30.53994,75.51326,335.96,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.46,2.73,D,0
30.54126,75.50014,337.78,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.09,6.25,D,0
30.54184,75.18587,334.92,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.06,3.93,D,0
30.54198,75.20756,336.85,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.89,8.23,D,0
30.54206,76.33128,342.77,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,291.81,3.35,D,0
30.54336,75.76746,344.6,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,298.46,6.7,D,0
30.54339,75.72516,339.55,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,298.24,5.78,D,0
30.54434,75.26338,332.67,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.26,4.88,D,0
30.54447,75.41372,335.23,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.15,2.54,D,0
30.54504,75.26756,332.27,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.65,4.65,D,0
30.54739,75.72853,336.55,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,296.99,3.78,D,0
30.54787,75.43443,330.03,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.93,2.39,D,0
30.54938,75.74078,333.05,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,296.91,3.95,D,0
30.54958,74.7927,336.03,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,301.15,4.33,D,0
30.55299,74.79192,335.44,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.94,5.09,D,0
30.55322,75.42467,343.67,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.1,9.61,D,0
30.55461,75.45438,337.65,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.79,5.72,D,0
30.55529,75.45853,332.2,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.1,5.72,D,0
30.55569,75.37306,340.08,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.23,4,D,0
30.55618,74.71184,344.29,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,301.77,11,D,0
30.55647,76.66314,337.98,0.38,0.36,2023-11-06,756,N,VIIRS,n,2,304.32,2.7,D,0
30.55699,75.02529,333.81,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.22,4.64,D,0
30.55877,75.64973,338.42,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.37,3.78,D,0
30.5596,74.71106,349.58,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,300.89,11,D,0
30.563,75.35423,335.99,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.6,3.19,D,0
30.5636,76.53374,335.77,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.93,1.78,D,0
30.56412,75.64007,332.68,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.91,6.41,D,0
30.56479,75.64417,330,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.36,6.41,D,0
30.56525,75.40965,334.82,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.19,3.24,D,0
30.56544,75.56317,342.98,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,301.92,6.47,D,0
30.56726,74.7763,333.79,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.96,4.31,D,0
30.56741,75.49013,330.83,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.76,1.83,D,0
30.56746,75.63934,332.79,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.63,6.41,D,0
30.56851,75.2407,331.28,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.74,3.6,D,0
30.56879,75.56245,332.41,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.72,6.47,D,0
30.56912,75.01379,332.64,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,298.94,2.64,D,0
30.56922,75.39159,332.08,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.92,3,D,0
30.57028,75.08363,338.06,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,300.12,7.19,D,0
30.57076,75.48939,332.56,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,296.96,1.83,D,0
30.57158,75.48969,330.79,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,296.84,2.74,D,0
30.5725,76.32903,335.83,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,296.11,4.05,D,0
30.57327,75.24831,332.66,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.64,3.7,D,0
30.57486,75.46758,331.37,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.32,5.43,D,0
30.57487,76.36585,332.07,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.5,2.77,D,0
30.57555,75.47169,333.18,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.01,5.43,D,0
30.57612,75.69263,334.24,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.11,2.32,D,0
30.57748,75.65839,338.13,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.69,5.11,D,0
30.5789,75.47096,337.59,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.64,5.43,D,0
30.57946,75.69189,332.38,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.35,2.43,D,0
30.57975,75.90709,337.48,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.15,4.1,D,0
30.58071,75.7636,331.96,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,297.99,2.73,D,0
30.58107,75.19019,332.4,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.6,3.57,D,0
30.58204,74.69699,339.09,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,298.95,5.61,D,0
30.58226,75.47022,338.54,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.35,3.98,D,0
30.58284,75.62749,344.67,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.4,5.12,D,0
30.58386,75.35393,332.56,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.2,2.4,D,0
30.58618,75.62675,331.39,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.49,5.12,D,0
30.58629,74.88744,331.52,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,299.2,3.2,D,0
30.58758,75.14523,331.21,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,297.28,4.47,D,0
30.58969,74.88667,336.12,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,297.05,3.2,D,0
30.59064,75.80368,348.75,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.37,7.78,D,0
30.59169,75.48528,332.51,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.37,2.39,D,0
30.59237,75.4894,333.1,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.91,4.3,D,0
30.59243,75.51077,331.75,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.16,1.67,D,0
30.59294,75.45075,333.46,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.55,3.39,D,0
30.5935,74.68092,331.62,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,297.72,4.25,D,0
30.59353,75.6294,333.37,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.42,2.52,D,0
30.59424,74.68524,332.92,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,299.65,5.65,D,0
30.59467,75.62961,333.32,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.5,4.69,D,0
30.59561,75.44588,335.94,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,297.9,3.39,D,0
30.59732,74.34872,332.11,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,288.29,4.27,D,0
30.59829,74.34959,340.08,0.43,0.38,2023-11-06,756,N,VIIRS,n,2,288.04,4.96,D,0
30.59834,75.46242,348.65,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.17,8,D,0
30.59918,75.53064,337.29,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.46,4.36,D,0
30.60379,75.49545,346.57,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,299.42,5.52,D,0
30.60527,74.74984,337.94,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,298.41,3.52,D,0
30.60592,75.55051,337.1,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,300.08,6.55,D,0
30.60641,75.46921,332.29,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,298.37,2.28,D,0
