latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.54473,75.05647,333.84,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,303.54,2.98,D,0
31.54874,73.95239,337.05,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,303.54,4.04,D,0
31.57309,73.99436,331.45,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,303,2.73,D,0
31.5737,75.23285,332.95,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,305.82,3.69,D,0
31.57612,75.23143,338.66,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,305.12,2.91,D,0
31.58978,74.03776,337.98,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,304.31,4.03,D,0
31.59194,73.88327,337.96,0.52,0.42,2024-10-16,827,N,VIIRS,n,2,304.39,3.91,D,0
31.61869,70.74415,334.12,0.4,0.37,2024-10-16,827,N,VIIRS,l,2,306.44,2.68,D,0
31.62104,70.7611,335.43,0.4,0.37,2024-10-16,827,N,VIIRS,n,2,309.22,5.31,D,0
31.62442,70.76047,338.13,0.4,0.37,2024-10-16,827,N,VIIRS,n,2,308.56,5.31,D,0
31.63925,72.87881,330.26,0.47,0.4,2024-10-16,827,N,VIIRS,l,2,305.16,1.46,D,0
31.6444,74.53382,334.35,0.57,0.43,2024-10-16,827,N,VIIRS,n,2,304.37,6.04,D,0
31.64653,75.28497,337.49,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,303.28,2.89,D,0
31.65721,75.00717,335.7,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,304.68,3.08,D,0
31.65834,74.55013,332.44,0.57,0.43,2024-10-16,827,N,VIIRS,n,2,302.55,3.4,D,0
31.6747,73.90907,336.93,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,304.34,5.83,D,0
31.70398,73.0433,342.55,0.48,0.4,2024-10-16,827,N,VIIRS,n,2,308.21,4.73,D,0
31.70424,70.78195,335.19,0.4,0.37,2024-10-16,827,N,VIIRS,l,2,307.74,2.18,D,0
31.7055,70.81667,336.99,0.4,0.37,2024-10-16,827,N,VIIRS,n,2,307.4,4.65,D,0
31.70939,73.4782,347.76,0.5,0.41,2024-10-16,827,N,VIIRS,n,2,307.24,11.46,D,0
31.70971,73.47546,336.93,0.5,0.41,2024-10-16,827,N,VIIRS,l,2,307.87,11.46,D,0
31.72235,70.78727,334.27,0.4,0.37,2024-10-16,827,N,VIIRS,l,2,306.38,2.22,D,0
31.73285,70.73731,336.12,0.4,0.37,2024-10-16,827,N,VIIRS,n,2,307.78,2.62,D,0
31.74209,74.37303,341.05,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,302.58,5.46,D,0
31.74269,72.2192,346.82,0.45,0.39,2024-10-16,827,N,VIIRS,n,2,306.58,12.04,D,0
31.74969,74.938,331.8,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,305.9,1.3,D,0
31.75537,74.13352,334.32,0.54,0.42,2024-10-16,827,N,VIIRS,n,2,302.7,3.31,D,0
31.76321,74.38196,332.74,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,302.7,3.27,D,0
31.76588,72.75851,344.78,0.47,0.4,2024-10-16,827,N,VIIRS,n,2,305.93,12.62,D,0
31.76934,74.66215,340.51,0.38,0.44,2024-10-16,827,N,VIIRS,n,2,303.1,4.18,D,0
31.77523,74.95345,341.9,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,305.77,5.99,D,0
31.77578,74.03478,331.9,0.54,0.42,2024-10-16,827,N,VIIRS,l,2,303.7,3.72,D,0
31.77763,75.1407,334.46,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,303.24,3.2,D,0
31.77773,74.19846,346.34,0.55,0.42,2024-10-16,827,N,VIIRS,n,2,306.97,7.91,D,0
31.77893,74.20054,343.51,0.55,0.42,2024-10-16,827,N,VIIRS,n,2,308.28,6.87,D,0
31.77982,70.75026,346.94,0.4,0.37,2024-10-16,827,N,VIIRS,n,2,307.87,9.35,D,0
31.78142,74.6604,331.3,0.38,0.44,2024-10-16,827,N,VIIRS,n,2,302.68,2.17,D,0
31.78364,73.15865,337.45,0.49,0.4,2024-10-16,827,N,VIIRS,n,2,307.32,6.41,D,0
31.78466,73.23257,331.51,0.49,0.4,2024-10-16,827,N,VIIRS,n,2,304.25,2.01,D,0
31.786,70.74474,332.16,0.4,0.37,2024-10-16,827,N,VIIRS,l,2,306.97,1.94,D,0
31.78834,74.42663,336.58,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,304.25,4.97,D,0
31.80242,70.73792,333.98,0.4,0.37,2024-10-16,827,N,VIIRS,l,2,304.46,4.33,D,0
31.80672,74.89737,332.94,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,302.6,1.55,D,0
31.83725,74.19539,330.48,0.55,0.42,2024-10-16,827,N,VIIRS,n,2,305.28,2.88,D,0
31.84117,74.19479,332.76,0.55,0.42,2024-10-16,827,N,VIIRS,n,2,304.34,3.48,D,0
31.8475,74.36121,340.9,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,304.5,6.08,D,0
31.86899,74.63528,339.51,0.38,0.44,2024-10-16,827,N,VIIRS,n,2,301.39,2.6,D,0
31.87857,74.13996,334.25,0.54,0.42,2024-10-16,827,N,VIIRS,n,2,304.32,2.54,D,0
31.87908,74.14182,336.16,0.54,0.42,2024-10-16,827,N,VIIRS,n,2,304.64,4.63,D,0
31.89239,73.87093,334.27,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,303.29,3.83,D,0
31.90771,75.04374,334.61,0.4,0.45,2024-10-16,827,N,VIIRS,n,2,300.99,2.55,D,0
31.91603,74.01135,336.16,0.54,0.42,2024-10-16,827,N,VIIRS,n,2,306.16,2.96,D,0
31.92577,70.47212,335.31,0.4,0.37,2024-10-16,827,N,VIIRS,n,2,307.13,1.89,D,0
31.93665,72.42961,332.88,0.46,0.39,2024-10-16,827,N,VIIRS,n,2,303.57,1.02,D,0
31.93786,70.83611,332.28,0.41,0.37,2024-10-16,827,N,VIIRS,l,2,306.48,3.73,D,0
31.9428,74.36338,332.49,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,302.06,2.61,D,0
31.94663,70.90062,332.83,0.41,0.37,2024-10-16,827,N,VIIRS,n,2,307.42,2.5,D,0
31.95742,74.31284,336.33,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,303.01,4.34,D,0
31.96085,70.90238,333.19,0.41,0.37,2024-10-16,827,N,VIIRS,n,2,307.61,3.61,D,0
31.96488,72.44955,335.22,0.46,0.39,2024-10-16,827,N,VIIRS,n,2,306.02,3.08,D,0
31.97081,70.84754,333.2,0.41,0.37,2024-10-16,827,N,VIIRS,l,2,305.41,2.33,D,0
31.98047,74.41252,330.9,0.56,0.43,2024-10-16,827,N,VIIRS,l,2,301.85,3.24,D,0
31.98245,74.43055,334.21,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,302.78,5.18,D,0
31.98751,73.83668,334.48,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,305.83,2.49,D,0
31.99241,74.44744,331.3,0.57,0.43,2024-10-16,827,N,VIIRS,l,2,302.63,3.74,D,0
32.00307,73.46484,331.92,0.51,0.41,2024-10-16,827,N,VIIRS,n,2,304.29,2.82,D,0
32.03144,74.19762,343.58,0.55,0.43,2024-10-16,827,N,VIIRS,n,2,308.14,22.56,D,0
32.04265,74.79614,340.9,0.39,0.44,2024-10-16,827,N,VIIRS,n,2,301.48,2.64,D,0
32.04336,74.41946,333.56,0.57,0.43,2024-10-16,827,N,VIIRS,n,2,303.26,2.11,D,0
32.06617,74.25828,337.51,0.55,0.43,2024-10-16,827,N,VIIRS,n,2,305.17,4.88,D,0
32.06619,73.3497,331.89,0.5,0.41,2024-10-16,827,N,VIIRS,n,2,300.68,2.52,D,0
32.06681,73.35503,331.87,0.5,0.41,2024-10-16,827,N,VIIRS,n,2,301.61,4.43,D,0
32.07087,74.90391,335.84,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,300.93,2.02,D,0
32.0734,74.90399,340.41,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,302.15,2.34,D,0
32.07952,74.90702,335.95,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,300.75,3.41,D,0
32.08204,74.9071,330.1,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,300.06,1.28,D,0
32.09912,74.83122,340.86,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,304.38,3.4,D,0
32.10714,74.41001,334.15,0.57,0.43,2024-10-16,827,N,VIIRS,n,2,302.83,5.44,D,0
32.11557,74.75182,335.15,0.39,0.44,2024-10-16,827,N,VIIRS,n,2,301.51,2.65,D,0
32.13972,75.02127,332.09,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,301.68,2.81,D,0
32.15472,73.0964,333.33,0.49,0.4,2024-10-16,827,N,VIIRS,n,2,304.6,2.7,D,0
32.15533,75.01025,332.95,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,301.98,2.85,D,0
32.16374,73.99356,333.3,0.54,0.42,2024-10-16,827,N,VIIRS,l,2,304.49,3.7,D,0
32.17595,74.39305,333.06,0.57,0.43,2024-10-16,827,N,VIIRS,n,2,301.84,4.19,D,0
32.17868,75.23477,333.5,0.42,0.45,2024-10-16,827,N,VIIRS,n,2,300.45,3.04,D,0
32.17927,73.67261,337.84,0.52,0.42,2024-10-16,827,N,VIIRS,n,2,303.24,3.62,D,0
32.18832,73.61488,331.66,0.52,0.41,2024-10-16,827,N,VIIRS,l,2,303.33,2.86,D,0
32.21022,75.17168,336.71,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,301.41,3.84,D,0
32.21069,75.17612,337.46,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,301.65,3.84,D,0
32.21157,75.17382,350.46,0.41,0.45,2024-10-16,827,N,VIIRS,n,2,300.87,5.82,D,0
32.21231,73.8271,333.55,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,302.66,4.11,D,0
32.21638,75.27045,344.89,0.42,0.45,2024-10-16,827,N,VIIRS,n,2,301.5,3.62,D,0
32.21668,75.26831,343.77,0.42,0.45,2024-10-16,827,N,VIIRS,n,2,301.12,5.75,D,0
32.22057,75.26988,330.43,0.42,0.45,2024-10-16,827,N,VIIRS,n,2,299.7,2.52,D,0
32.22565,74.29411,331.13,0.56,0.43,2024-10-16,827,N,VIIRS,l,2,302.41,2.53,D,0
32.22586,73.80776,340.51,0.53,0.42,2024-10-16,827,N,VIIRS,n,2,305.38,6.32,D,0
32.22727,74.29173,340.13,0.56,0.43,2024-10-16,827,N,VIIRS,n,2,302.71,3.88,D,0
32.25451,74.97622,338.63,0.4,0.45,2024-10-16,827,N,VIIRS,n,2,301.76,3.69,D,0
32.26775,74.78733,332.47,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,301.82,1.88,D,0
32.28251,73.67135,338.31,0.52,0.42,2024-10-16,827,N,VIIRS,n,2,301.94,4.08,D,0
32.30315,73.4109,333.74,0.51,0.41,2024-10-16,827,N,VIIRS,n,2,303.6,5.02,D,0
32.33414,73.44466,350.27,0.51,0.41,2024-10-16,827,N,VIIRS,n,2,303.97,8.09,D,0
32.33792,74.565,330.03,0.39,0.44,2024-10-16,827,N,VIIRS,n,2,302.65,2.29,D,0
32.33976,74.04499,342.61,0.55,0.42,2024-10-16,827,N,VIIRS,n,2,304.22,9.52,D,0
32.34618,73.4483,344.86,0.51,0.41,2024-10-16,827,N,VIIRS,n,2,303.43,4.99,D,0
32.34899,73.60439,340.3,0.52,0.41,2024-10-16,827,N,VIIRS,n,2,301.5,6.03,D,0
32.34902,73.4508,333.99,0.51,0.41,2024-10-16,827,N,VIIRS,n,2,302.78,6.6,D,0
32.34998,73.44769,334.56,0.51,0.41,2024-10-16,827,N,VIIRS,n,2,302.9,4.99,D,0
32.35282,73.6038,338.1,0.52,0.41,2024-10-16,827,N,VIIRS,n,2,302.34,6.03,D,0
32.35479,74.03678,337.4,0.54,0.42,2024-10-16,827,N,VIIRS,n,2,304.03,8.37,D,0
32.35609,74.04845,333.73,0.55,0.42,2024-10-16,827,N,VIIRS,n,2,301.66,3.23,D,0
32.3783,73.99776,331.34,0.54,0.42,2024-10-16,827,N,VIIRS,n,2,302.64,2.05,D,0
32.38518,74.54189,337.64,0.39,0.44,2024-10-16,827,N,VIIRS,n,2,302.41,10.19,D,0
32.38562,74.54601,341.52,0.39,0.44,2024-10-16,827,N,VIIRS,n,2,303.95,10.19,D,0
32.39727,74.54011,340.81,0.39,0.44,2024-10-16,827,N,VIIRS,n,2,303.14,2.8,D,0
32.40673,74.70825,333.06,0.39,0.44,2024-10-16,827,N,VIIRS,n,2,302.51,2.82,D,0
32.40789,74.26303,331.73,0.56,0.43,2024-10-16,827,N,VIIRS,l,2,302.99,3.23,D,0
32.41804,73.51233,335.67,0.51,0.41,2024-10-16,827,N,VIIRS,n,2,302.05,3.89,D,0
32.44349,73.53075,339.38,0.52,0.41,2024-10-16,827,N,VIIRS,n,2,302.76,5.18,D,0
32.53638,74.81094,344.98,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,303.22,7.23,D,0
32.54048,74.81036,340.73,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,302.03,6.39,D,0
32.5408,74.46481,341.85,0.38,0.43,2024-10-16,827,N,VIIRS,n,2,301.18,3.62,D,0
32.54279,74.79263,342.57,0.4,0.44,2024-10-16,827,N,VIIRS,n,2,302.36,5.35,D,0
32.61557,74.43039,334.75,0.38,0.43,2024-10-16,827,N,VIIRS,n,2,301.04,1.52,D,0
33.43819,71.6283,339.66,0.44,0.38,2024-10-16,827,N,VIIRS,n,2,307.33,3.98,D,0
33.49612,75.08215,298.88,0.39,0.36,2024-10-16,2049,N,VIIRS,n,2,273.23,0.37,N,0
33.81703,72.71959,301.33,0.4,0.37,2024-10-16,2049,N,VIIRS,n,2,291.32,0.64,N,0
31.52596,75.11903,303.27,0.39,0.36,2024-10-16,2050,N,VIIRS,n,2,290.86,0.66,N,0
31.6217,74.42887,303.47,0.39,0.36,2024-10-16,2050,N,VIIRS,n,2,292.4,0.31,N,2
31.6415,74.43322,303.92,0.39,0.36,2024-10-16,2050,N,VIIRS,n,2,292.56,0.55,N,0
31.65174,74.17685,326.21,0.38,0.36,2024-10-16,2050,N,VIIRS,n,2,294.17,1.59,N,0
31.65504,74.17756,323.33,0.38,0.36,2024-10-16,2050,N,VIIRS,n,2,294.27,1.59,N,0
32.0849,74.16166,310.96,0.38,0.36,2024-10-16,2050,N,VIIRS,n,2,293.03,0.93,N,2
32.10341,74.17406,307.95,0.38,0.36,2024-10-16,2050,N,VIIRS,n,2,293.49,0.76,N,2
32.2039,74.22373,304.03,0.38,0.36,2024-10-16,2050,N,VIIRS,n,2,293.04,0.42,N,2
32.29251,70.73104,309.88,0.45,0.39,2024-10-16,2050,N,VIIRS,n,2,295.03,1.33,N,2
32.71783,72.77422,312.97,0.4,0.37,2024-10-16,2050,N,VIIRS,n,2,291.87,1.42,N,2
32.72514,72.81898,306.23,0.4,0.37,2024-10-16,2050,N,VIIRS,n,2,291.36,1.16,N,0
32.88995,71.61556,307.27,0.42,0.38,2024-10-16,2050,N,VIIRS,n,2,295.38,0.94,N,2
33.68879,72.71329,310.66,0.4,0.37,2024-10-16,2050,N,VIIRS,n,2,292.87,0.95,N,2
29.78085,70.50058,303.15,0.44,0.38,2024-10-16,2051,N,VIIRS,n,2,292.06,0.48,N,0
28.05104,69.36636,333.25,0.56,0.43,2024-10-17,807,N,VIIRS,n,2,307.64,5.07,D,2
28.05215,69.372,334.27,0.56,0.43,2024-10-17,807,N,VIIRS,n,2,305.8,3.68,D,2
28.05246,69.36817,346.95,0.56,0.43,2024-10-17,807,N,VIIRS,n,2,308.44,7.03,D,2
28.22059,73.00903,338.46,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.11,1.76,D,0
28.22126,73.01308,337.93,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,308.74,1.76,D,0
28.22396,73.00832,343.06,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.02,3.85,D,0
28.22665,73.00356,336.76,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,306.84,1.66,D,0
28.23131,73.03194,336.15,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,309.21,1.32,D,0
28.23202,73.01502,335.97,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,307.69,1.25,D,0
28.23268,73.01907,335.45,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,307.46,1.25,D,0
28.23538,73.01431,335.41,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,307.85,1.25,D,0
28.23737,73.02647,340.14,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,308.06,2.54,D,0
28.2387,73.03459,343.27,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.93,2.97,D,0
28.23932,73.0596,337.14,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,307.83,1.41,D,0
28.2414,73.02983,335.52,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,307.77,1.31,D,0
28.24206,73.03388,338.16,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,308.07,1.31,D,0
28.24268,73.05891,336.47,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,307.35,1.41,D,0
28.24604,73.0582,341.39,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,305.83,2.28,D,0
28.24608,73.03723,340.25,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,308.61,3.13,D,0
28.24944,73.03653,336.28,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,308.4,1.77,D,0
28.26135,73.27989,338.28,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.38,2.31,D,0
28.26161,73.21761,343.04,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.7,4.17,D,0
28.26561,73.22093,344.5,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,308.24,1.77,D,0
28.26627,73.22495,344.37,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.88,4.23,D,0
28.26896,73.22025,337.48,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,307.86,1.77,D,0
28.27035,73.20748,338.62,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,308.3,1.61,D,0
28.27044,73.33596,335.03,0.39,0.37,2024-10-17,807,N,VIIRS,l,2,309.66,2.82,D,0
28.27101,73.21151,337.39,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,308.08,1.61,D,0
28.27435,73.21081,342.41,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,308.04,1.61,D,0
28.27501,73.21483,337.91,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.8,2.93,D,0
28.2777,73.21011,341.67,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.02,2.97,D,0
28.49094,70.10939,335.28,0.51,0.41,2024-10-17,807,N,VIIRS,n,2,306.01,3.58,D,0
29.06107,70.57751,338.67,0.47,0.4,2024-10-17,807,N,VIIRS,n,2,312.51,3.79,D,0
29.29269,70.54788,334.64,0.47,0.4,2024-10-17,807,N,VIIRS,l,2,306.65,2.63,D,0
29.37048,70.29305,334.65,0.48,0.4,2024-10-17,807,N,VIIRS,n,2,305.93,2.78,D,0
29.37414,70.29218,335.64,0.48,0.4,2024-10-17,807,N,VIIRS,n,2,307.17,2.78,D,0
29.38239,70.2748,347.79,0.48,0.4,2024-10-17,807,N,VIIRS,n,2,306.76,7.49,D,0
29.39921,73.54327,339.05,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,313.29,3.38,D,0
29.45047,70.48244,345.3,0.47,0.4,2024-10-17,807,N,VIIRS,n,2,309.34,5.44,D,0
29.49264,70.48943,332.77,0.47,0.4,2024-10-17,807,N,VIIRS,n,2,307.5,2.34,D,0
29.49584,70.36235,335.09,0.48,0.4,2024-10-17,807,N,VIIRS,l,2,306.93,3.46,D,0
29.49742,74.46507,341.77,0.38,0.36,2024-10-17,807,N,VIIRS,n,2,310.24,17.68,D,0
29.51074,70.81953,331.31,0.46,0.39,2024-10-17,807,N,VIIRS,n,2,305.15,0.89,D,0
29.5451,74.53297,336.52,0.38,0.36,2024-10-17,807,N,VIIRS,l,2,310.46,4.41,D,0
29.5646,70.45016,332.66,0.47,0.4,2024-10-17,807,N,VIIRS,n,2,306.08,3,D,0
29.63063,75.13339,332.81,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,304.44,2.16,D,0
29.65558,74.68282,341.7,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,314.24,3.93,D,0
29.71959,70.47546,331.37,0.47,0.4,2024-10-17,807,N,VIIRS,l,2,305.95,1.86,D,0
29.84062,71.39581,336.51,0.43,0.38,2024-10-17,807,N,VIIRS,n,2,307.93,3.14,D,0
29.8441,71.395,336.34,0.43,0.38,2024-10-17,807,N,VIIRS,n,2,305.47,4.03,D,0
29.85979,72.30167,343.08,0.41,0.37,2024-10-17,807,N,VIIRS,n,2,306.84,4.5,D,0
29.86956,72.87417,333.48,0.39,0.37,2024-10-17,807,N,VIIRS,l,2,305.74,2.39,D,0
29.8702,72.87021,332.83,0.39,0.37,2024-10-17,807,N,VIIRS,n,2,305.12,3.49,D,0
29.89756,70.64822,332.27,0.46,0.39,2024-10-17,807,N,VIIRS,l,2,306.89,2.13,D,0
29.90505,72.19346,334.04,0.41,0.37,2024-10-17,807,N,VIIRS,n,2,306.8,3,D,0
29.90575,72.19765,333.59,0.41,0.37,2024-10-17,807,N,VIIRS,n,2,304.68,4.37,D,0
29.90985,72.2011,336.19,0.41,0.37,2024-10-17,807,N,VIIRS,n,2,306.43,2.1,D,0
29.92949,71.51283,331.08,0.43,0.38,2024-10-17,807,N,VIIRS,l,2,305.79,2.48,D,0
29.93446,71.52081,336.45,0.43,0.38,2024-10-17,807,N,VIIRS,n,2,304.98,4.5,D,0
29.94797,72.59687,333.14,0.4,0.37,2024-10-17,807,N,VIIRS,l,2,306.17,2.35,D,0
29.94896,74.00594,336.76,0.38,0.36,2024-10-17,807,N,VIIRS,l,2,311,2.39,D,0
29.98401,71.48785,331.26,0.43,0.38,2024-10-17,807,N,VIIRS,l,2,305.39,3.07,D,0
29.99075,73.1039,347.92,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,309.89,6.36,D,0
30.02707,72.78307,335.98,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307,5.26,D,0
30.02967,74.40255,330.04,0.38,0.36,2024-10-17,807,N,VIIRS,n,2,303.26,1.82,D,0
30.02983,71.39957,331.14,0.43,0.38,2024-10-17,807,N,VIIRS,l,2,305.69,2.89,D,0
30.05947,72.57312,341.14,0.4,0.37,2024-10-17,807,N,VIIRS,n,2,307.73,4.82,D,0
30.08402,72.00654,335.93,0.41,0.37,2024-10-17,807,N,VIIRS,l,2,308.44,1.82,D,0
30.08814,72.01002,334.98,0.41,0.37,2024-10-17,807,N,VIIRS,l,2,306.86,1.71,D,0
30.08885,72.90862,340.16,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,307.55,4.86,D,0
30.09083,75.22987,334.94,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,306.14,4.02,D,0
30.1015,73.31007,344,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,306.53,27.21,D,0
30.16224,72.92684,337.69,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,307.63,2.95,D,0
30.19322,73.01232,345.64,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,305.98,5.54,D,0
30.20498,75.34219,344.02,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,305.73,7.77,D,0
30.21451,73.14542,330.97,0.39,0.36,2024-10-17,807,N,VIIRS,l,2,304.31,2.08,D,0
30.25706,72.81876,334.65,0.39,0.36,2024-10-17,807,N,VIIRS,l,2,306.69,4.55,D,0
30.27757,73.07414,346.53,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,308.68,5.65,D,0
30.28259,73.3638,339.74,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,304.52,2.44,D,0
30.30501,73.46243,333.62,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,305.37,4.65,D,0
30.30564,73.46643,343.4,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,308.19,4.65,D,0
30.30895,73.46574,338.37,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,304.12,4.65,D,0
30.32021,73.16921,332.19,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,305.61,1.29,D,0
30.33746,73.60403,343.53,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,315.06,22.63,D,0
30.34679,73.66384,335.71,0.38,0.36,2024-10-17,807,N,VIIRS,l,2,307.77,5.92,D,0
30.34738,73.60197,334.25,0.39,0.36,2024-10-17,807,N,VIIRS,l,2,307.29,2.88,D,0
30.35893,73.5666,339.87,0.39,0.36,2024-10-17,807,N,VIIRS,n,2,312.25,3.38,D,0
30.39157,73.90949,345.45,0.38,0.36,2024-10-17,807,N,VIIRS,n,2,304.8,5.45,D,0
30.41036,73.76592,330.85,0.38,0.36,2024-10-17,807,N,VIIRS,n,2,305.34,2.27,D,0
30.51068,74.26734,334.3,0.38,0.36,2024-10-17,807,N,VIIRS,n,2,303.32,3.05,D,0
30.06591,70.3096,348.61,0.47,0.4,2024-10-17,808,N,VIIRS,n,2,308.55,7.89,D,0
30.21254,70.62357,346.96,0.46,0.39,2024-10-17,808,N,VIIRS,n,2,305.57,6.14,D,0
30.21396,72.07027,333.18,0.41,0.37,2024-10-17,808,N,VIIRS,n,2,306.82,2.14,D,0
30.25605,70.6492,332.62,0.45,0.39,2024-10-17,808,N,VIIRS,l,2,304.44,3.27,D,0
30.27888,70.67297,331.22,0.45,0.39,2024-10-17,808,N,VIIRS,n,2,304.25,2.34,D,0
30.28356,72.50826,335.5,0.4,0.37,2024-10-17,808,N,VIIRS,l,2,307.56,1.86,D,0
30.28429,70.66196,334.53,0.45,0.39,2024-10-17,808,N,VIIRS,n,2,305.8,4.6,D,0
30.33942,70.63911,334.15,0.45,0.39,2024-10-17,808,N,VIIRS,n,2,306.83,2.64,D,0
30.35102,70.70435,331.8,0.45,0.39,2024-10-17,808,N,VIIRS,n,2,305.13,2.97,D,0
30.36882,72.94627,345.04,0.39,0.36,2024-10-17,808,N,VIIRS,n,2,305.66,2.83,D,0
30.39133,72.41693,334.74,0.4,0.37,2024-10-17,808,N,VIIRS,l,2,308.11,0.98,D,0
30.39218,72.9203,332.46,0.39,0.36,2024-10-17,808,N,VIIRS,n,2,306.45,1.02,D,0
30.40718,73.35856,333.76,0.39,0.36,2024-10-17,808,N,VIIRS,l,2,307.97,2.21,D,0
30.42725,73.2258,335.05,0.39,0.36,2024-10-17,808,N,VIIRS,n,2,305.76,2.63,D,0
30.42849,73.58118,337.22,0.39,0.36,2024-10-17,808,N,VIIRS,n,2,307.81,3.95,D,0
30.43467,71.69139,335.49,0.42,0.37,2024-10-17,808,N,VIIRS,l,2,306.8,2.98,D,0
30.44216,73.73484,335.4,0.38,0.36,2024-10-17,808,N,VIIRS,n,2,307.08,2.31,D,0
30.46317,73.80457,337.35,0.38,0.36,2024-10-17,808,N,VIIRS,n,2,309.58,4.15,D,0
30.46321,73.19326,334.48,0.39,0.36,2024-10-17,808,N,VIIRS,l,2,305.22,2.94,D,0
30.47717,70.71936,337.09,0.45,0.39,2024-10-17,808,N,VIIRS,n,2,305.15,3.59,D,0
30.47728,73.71938,352.97,0.38,0.36,2024-10-17,808,N,VIIRS,n,2,308.71,8.03,D,0
30.48735,72.19442,330.13,0.4,0.37,2024-10-17,808,N,VIIRS,n,2,303.98,1.67,D,0
